RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
20,1,1,15,5
17,2,3,15,4.86
37,1,7,15,4.17
80,2,3,7,2.43
24,2,4,6,1.04
64,1,4,7,1.73
31,1,7,8,2.03
0,1,1,7,1.39
0,1,4,NA,NA
7,1,3,15,3.85
53,1,2,7,1.71
33,2,4,14,2.36
26,2,1,99,NA
14,2,3,10,1.5
15,2,6,6,1
75,2,4,15,5
74,1,6,NA,NA
0,1,4,NA,NA
5,1,3,8,1.56
1,2,4,6,1.29
53,2,1,NA,NA
17,2,6,NA,NA
18,1,4,1,0.01
14,2,3,15,5
52,1,3,NA,NA
23,2,2,12,2.68
2,1,4,9,2.94
21,1,4,7,2.13
34,1,1,9,2.39
56,1,3,8,4.15
69,1,6,3,0.88
39,2,1,1,0.04
19,2,3,3,0.33
42,2,3,3,0.42
24,1,4,5,1.43
7,2,2,4,0.66
67,1,4,9,2.54
11,1,7,14,2.36
31,1,7,15,5
5,2,3,10,2.21
19,1,1,7,1.19
0,2,3,7,1.59
15,2,2,NA,NA
1,2,2,77,NA
12,1,4,1,0.19
3,1,3,15,4.17
55,2,7,7,2.15
80,2,4,NA,NA
27,2,4,1,0
12,1,3,14,1.93
44,2,6,7,1.67
44,1,6,15,5
77,2,1,6,2.22
41,1,1,8,2.03
47,1,1,99,NA
0,2,3,4,0.53
14,1,2,3,0.25
80,2,4,7,3.21
2,2,3,15,5
31,2,6,12,NA
19,1,4,1,0.03
80,2,3,99,NA
23,1,3,14,3.71
0,2,6,15,5
14,1,1,8,1.99
15,1,3,7,1.76
80,2,3,5,1.69
59,2,4,77,NA
66,2,3,6,2
64,1,4,6,2.06
77,2,6,7,2.41
3,2,7,7,1.13
64,2,3,3,1.19
8,1,6,15,5
13,2,4,6,1.22
0,2,4,7,1.02
80,1,3,8,3.98
61,2,4,3,0.94
42,1,4,5,0
2,1,7,15,5
43,2,4,6,1.14
41,1,6,15,5
68,1,3,14,5
25,2,6,9,2.39
45,1,4,10,4.25
16,2,6,NA,NA
20,1,4,7,1.69
9,2,3,5,0.85
18,1,3,14,2.01
16,2,3,4,0.79
58,1,3,9,3.37
65,1,3,7,2.34
36,1,6,14,2.71
36,2,1,14,2.86
0,1,1,6,0.8
38,2,3,15,5
11,2,4,12,NA
63,2,1,14,4.62
57,1,2,14,5
11,2,3,14,3.74
47,2,4,4,0.6
23,2,7,9,2.29
64,2,1,99,NA
49,2,3,8,1.83
9,2,1,9,2.19
9,1,1,10,2.2
42,1,6,NA,NA
14,2,3,5,0.59
5,2,6,NA,NA
68,1,4,5,1.37
37,1,1,14,2.99
31,2,3,6,1.22
13,2,1,15,5
77,2,2,NA,NA
48,1,3,15,5
1,2,3,12,NA
27,1,4,14,3.92
48,2,4,7,1.54
54,1,4,6,2.22
0,2,3,8,1.52
38,1,1,99,NA
7,1,4,3,0.74
36,2,3,15,5
19,1,6,15,5
41,1,3,15,5
26,1,6,15,4.93
8,2,1,6,0.81
11,2,7,15,5
57,1,1,3,0.67
3,1,4,6,1.06
15,2,1,15,4.66
22,1,6,6,2.11
5,1,3,8,2.2
41,1,3,7,1.34
11,2,3,8,2.89
5,2,3,15,3.73
2,2,4,7,1.39
49,2,3,2,0.82
23,1,6,7,1.36
60,1,3,2,0
80,2,4,1,0.1
23,1,3,5,0.8
60,1,6,NA,NA
42,1,4,15,4.07
64,2,7,3,0.33
0,2,2,3,0.28
0,2,3,15,5
48,1,6,10,3.38
22,1,3,8,2.73
34,1,3,15,5
75,1,1,8,4.15
10,2,1,3,0.43
6,2,2,5,0.62
38,2,1,2,0.6
24,2,3,7,3.62
40,1,2,1,0.05
1,2,4,12,NA
51,2,2,99,NA
56,2,4,14,4.41
65,2,3,15,5
12,2,3,NA,NA
13,2,4,7,2.2
79,1,3,7,2.31
18,2,3,10,1.93
34,1,3,4,1.24
70,2,4,7,2.16
77,2,4,5,1.4
10,2,1,3,0.31
54,2,4,8,3.08
16,1,6,15,3.04
79,1,6,3,0.87
26,2,3,12,3.29
3,1,7,15,5
14,1,2,9,1.63
13,2,4,15,3.03
79,2,4,1,0.12
7,2,4,15,3.82
36,2,1,8,3.04
38,1,1,12,5
0,1,3,14,3.05
54,2,6,15,5
0,2,1,5,0.45
22,2,3,9,3.35
18,1,3,6,1.85
37,1,4,6,1.62
0,1,3,7,1.26
17,1,4,77,NA
32,1,6,NA,NA
18,2,4,77,NA
5,2,3,5,1
6,1,7,NA,NA
6,2,3,14,2.99
4,2,3,2,0.35
17,2,3,15,5
1,1,4,5,0.68
62,2,4,15,3.23
14,1,3,14,3.46
19,2,4,15,5
12,2,1,7,1.36
74,1,3,6,1.58
78,1,3,3,1.02
40,2,2,2,0.32
8,2,4,7,0.94
6,2,3,15,3.56
13,1,1,4,0.6
71,1,7,6,1.7
79,2,3,NA,NA
2,1,3,14,2.01
55,2,3,15,4.74
6,2,4,NA,NA
33,1,2,15,5
16,2,1,6,1.04
80,1,3,6,2.1
13,1,3,14,3.06
39,2,6,15,4.78
14,1,3,4,0.52
59,1,3,8,1.83
69,2,7,NA,NA
5,1,3,4,0.46
63,2,4,7,1.59
56,1,1,5,1.37
45,1,4,NA,NA
19,2,2,7,1.19
28,2,1,15,5
7,2,4,8,1.09
72,2,2,12,0.74
16,1,7,6,1.02
80,2,3,3,1.23
72,1,1,12,NA
18,1,1,7,1.5
53,1,3,1,0.1
5,1,4,12,NA
50,2,4,15,4.07
25,1,3,5,0.81
18,1,6,15,4.52
33,1,3,15,5
68,1,2,4,0.93
54,1,3,15,4.74
16,2,1,12,NA
33,1,3,4,1.16
39,2,3,15,4.06
52,1,2,99,NA
56,1,1,7,3.54
34,2,6,14,2.15
39,2,4,15,4.9
37,2,3,1,0.09
40,1,6,99,0.09
27,2,1,8,1.7
67,2,6,15,5
36,1,1,8,1.37
4,2,4,3,0.77
31,1,3,5,1
64,1,3,5,1.91
11,1,3,12,NA
33,1,6,10,2.64
22,1,2,NA,NA
3,2,3,7,1.05
31,2,6,10,2.79
39,2,6,NA,NA
28,2,4,NA,NA
31,1,7,14,4.56
80,1,3,7,2.46
22,1,3,8,1.24
33,2,3,15,5
75,1,3,6,1.85
18,2,1,8,2.03
66,2,4,13,NA
67,1,3,15,5
42,2,1,13,NA
80,2,3,4,1.36
54,1,4,7,2.13
80,1,3,5,1.11
31,1,1,7,1.59
5,2,3,6,1.54
4,2,4,3,0.49
11,2,3,13,NA
59,2,1,6,1.44
40,2,1,4,0.91
71,2,2,NA,NA
26,2,4,9,1.62
42,1,3,6,0.95
44,1,7,15,5
26,2,1,3,0.58
9,1,3,2,0.28
15,1,7,6,0.86
27,2,6,8,1.6
68,1,3,4,1.24
2,1,3,15,5
71,2,4,5,1.81
3,1,2,1,0.18
31,1,6,8,2.17
80,2,3,4,1.03
20,2,3,2,0.41
14,2,3,4,0.78
25,1,1,7,3.32
45,1,7,3,0.94
73,2,3,10,4
6,1,3,NA,NA
80,1,3,7,2.16
42,1,1,10,2.02
44,2,2,4,0.41
9,1,7,10,2.43
7,1,6,14,3.66
16,1,3,99,NA
49,1,1,7,2.88
11,1,4,9,1.72
75,2,3,8,3.08
7,1,4,10,2.06
2,1,4,5,0.68
44,1,1,10,3.42
80,1,3,14,5
11,1,1,5,0.73
9,1,4,NA,NA
19,1,7,3,0.83
54,2,2,7,1.08
19,2,1,10,2
62,2,2,99,NA
63,1,3,15,5
32,1,7,15,5
70,2,1,12,NA
57,2,2,3,0.86
3,1,2,77,NA
62,2,4,4,0.91
37,1,6,14,5
33,1,7,6,0.74
10,1,7,10,1.88
63,1,1,8,2.59
41,1,3,7,2.13
38,2,1,8,2.03
4,2,1,14,4.16
19,1,2,12,1.45
33,1,3,8,1.77
15,1,1,3,0.69
44,2,4,15,5
9,2,3,8,1.91
56,2,3,14,5
3,1,3,5,0.81
11,1,7,7,1.42
5,2,4,8,1.74
16,2,6,15,5
13,2,3,10,0.6
62,2,3,15,5
56,2,3,7,1.83
58,1,3,3,0.58
80,2,1,4,1.03
0,2,4,14,2.81
79,2,4,10,4.31
3,1,4,14,3.13
1,2,3,15,5
39,1,3,8,2.15
1,1,3,9,1.76
60,2,1,15,5
13,1,4,15,4.86
34,2,1,14,2.52
66,1,4,9,3.69
29,2,7,7,1.8
58,1,3,7,2.43
34,1,4,4,1.11
9,2,3,14,3.06
25,2,3,10,1.75
28,2,6,9,3.69
5,1,1,1,0.12
15,1,3,14,2.61
46,1,3,14,4.41
79,1,6,7,2.22
34,1,3,15,5
58,2,4,14,3.92
16,2,6,15,5
33,1,3,14,4.29
0,1,3,15,5
62,2,2,6,1.06
41,1,4,15,5
41,2,2,15,5
52,2,7,6,1.57
38,1,1,4,0.49
12,2,4,10,2.06
1,1,3,14,4.09
60,1,4,10,3.49
29,2,3,10,3.13
77,1,4,8,3.08
9,2,3,8,1.53
36,1,3,15,5
60,2,3,7,1.21
9,2,4,15,3.82
80,1,3,NA,NA
21,2,6,77,NA
19,2,6,15,5
29,1,2,6,0.73
73,1,3,15,5
71,2,6,7,2.22
0,1,7,6,1.49
31,1,4,15,5
79,1,3,7,2.13
76,1,3,15,5
33,1,3,5,1.49
3,1,3,15,5
75,1,3,8,3.04
16,2,6,8,1.7
10,2,3,14,2.28
15,1,7,4,0.93
45,1,3,10,1.67
0,1,4,2,0.35
3,1,3,14,3.66
80,2,3,4,1.24
38,1,1,9,2.31
51,2,2,77,NA
24,1,1,99,NA
68,2,4,NA,NA
62,1,1,9,1.45
11,2,3,14,3.92
5,2,2,15,5
59,2,3,6,1.02
15,2,3,14,2.89
33,1,7,7,1.6
56,1,3,2,0.56
46,1,3,6,1.15
63,2,2,14,4.86
44,2,1,99,NA
0,2,4,15,5
63,1,2,14,5
8,2,3,7,1.42
60,1,1,1,0.05
0,1,3,7,1.54
63,1,1,7,1.52
47,1,6,6,1.47
42,1,4,15,3.03
0,2,3,14,2.01
64,1,3,5,1.49
80,1,4,8,1.39
44,2,3,9,3.69
10,2,4,15,5
34,2,4,7,1.73
55,1,1,NA,NA
19,1,1,15,5
4,1,7,15,4.78
2,1,1,7,1.59
1,2,7,15,5
14,2,4,15,5
11,2,3,15,5
10,2,4,2,0.28
26,1,7,4,0.49
66,2,2,7,1.29
12,2,4,4,0.61
80,1,3,5,1.46
11,2,2,5,0.76
41,1,6,12,NA
8,2,1,5,0.73
28,2,7,4,1.2
12,1,1,99,NA
9,1,4,4,0.79
58,2,4,99,0
9,2,6,7,1.36
50,1,6,9,4.98
66,1,7,6,1.34
61,2,4,2,0.74
50,1,2,6,1.47
26,2,4,14,3.25
0,2,2,14,2.65
53,1,1,99,NA
33,1,7,8,1.79
9,1,7,15,5
38,2,2,NA,NA
0,1,4,13,NA
1,1,4,9,1.87
5,1,1,6,1.12
12,1,3,7,1.68
7,1,7,15,5
23,1,2,3,0.41
3,2,3,4,0.61
14,2,4,5,0.68
10,2,4,13,NA
72,1,3,NA,NA
54,1,4,14,5
68,1,1,3,0.58
13,1,3,15,3.56
60,1,4,15,5
15,1,3,14,1.37
70,1,4,NA,NA
63,2,3,15,5
25,2,1,13,NA
50,1,4,14,5
15,2,3,5,0.8
5,2,3,15,5
61,1,4,15,5
80,2,1,2,0.73
52,1,1,10,2
5,2,3,8,1.41
68,2,3,5,1.48
24,2,4,4,0.6
80,1,3,6,1.94
59,2,3,14,4.45
14,2,7,6,0.87
39,1,6,15,5
0,1,1,9,1.45
18,2,3,15,4.88
2,2,4,77,NA
70,2,3,8,3.04
75,2,6,NA,NA
15,2,6,15,5
34,1,6,15,5
8,2,4,6,0.9
4,2,3,15,5
4,2,7,14,3.19
16,2,6,15,3.67
57,2,4,6,1.85
65,1,4,6,2.82
17,2,3,15,5
4,1,2,77,NA
80,2,3,4,1.41
2,1,6,15,5
64,1,3,5,2
33,1,3,7,1.21
17,1,4,15,3.4
5,1,3,NA,NA
79,1,3,6,1.52
56,2,3,14,4.41
63,2,3,10,3.95
70,2,1,2,0.64
61,2,3,14,5
48,1,6,NA,NA
32,2,4,9,1.18
46,1,3,9,1.82
66,1,3,2,0.8
56,1,4,10,3.18
33,1,7,15,5
46,1,1,8,1.74
11,2,3,14,3.05
69,2,3,14,5
73,2,2,7,1.72
2,1,7,6,0.83
22,1,4,14,4.93
17,1,4,15,4.32
41,2,2,13,NA
80,1,3,10,4.43
40,2,6,15,5
18,1,6,2,0.2
64,1,4,9,3.55
26,2,3,7,3.32
7,1,3,7,1.55
11,2,4,15,5
34,1,3,5,0.96
44,2,6,15,5
7,1,3,15,3.48
53,1,3,15,4.81
12,2,7,8,1.7
11,2,4,6,0.89
8,2,4,5,1.08
33,1,4,7,1.69
57,1,4,77,NA
66,2,3,14,5
71,2,3,15,5
13,1,4,13,NA
25,2,2,15,4.08
5,1,1,14,2.72
21,1,2,NA,NA
36,2,6,8,1.99
68,2,3,14,4.41
9,1,3,15,5
80,2,1,2,0.7
19,2,1,8,1.2
59,2,3,8,2.92
12,2,3,15,5
4,1,3,14,1.81
51,1,6,10,2.79
80,1,3,10,5
44,2,3,8,2.89
50,1,1,8,1.7
39,2,3,4,0.66
32,1,4,99,NA
0,2,2,6,0.73
80,1,3,15,5
21,2,4,15,5
47,2,6,8,3.08
26,1,3,7,2.46
22,1,4,14,1.16
22,1,7,15,5
60,1,3,6,1.54
6,1,7,9,1.62
80,1,3,14,3.61
80,1,3,6,1.73
3,1,1,4,0.68
33,2,6,7,1.36
65,1,1,6,1
34,1,6,77,NA
39,1,3,4,0.52
51,2,3,5,0.8
64,2,4,9,2.24
53,2,3,3,0.86
24,1,3,6,1.2
9,1,4,12,2.2
8,2,3,6,1.02
12,1,3,14,2.55
7,2,2,14,2.92
55,2,3,4,1.32
14,2,7,4,0.58
67,1,4,12,3.62
75,1,4,15,5
14,1,2,7,0.85
12,1,6,15,5
24,1,2,14,3.66
61,2,3,7,3.05
75,1,3,6,1.97
12,2,1,6,1.35
52,2,3,7,2.67
17,2,3,7,1.19
40,1,6,15,4.78
27,1,3,4,0.61
80,1,3,7,2.43
17,1,2,3,0.48
73,2,3,2,0.48
2,1,3,13,NA
8,2,7,77,NA
23,2,4,7,0.37
14,1,1,7,1.36
7,2,2,NA,NA
13,1,2,14,2.92
65,2,4,5,1.7
20,1,1,7,1.49
13,2,3,14,3.37
59,1,3,14,5
53,2,2,4,0.59
62,2,1,4,0.58
63,2,6,3,0.8
43,1,1,6,2.47
16,2,3,6,0.87
62,1,4,7,0.94
8,1,2,99,NA
16,1,3,14,2.89
61,2,3,7,1.29
54,1,6,7,1.92
80,1,3,3,0.91
70,1,3,5,1.85
61,1,4,NA,NA
12,2,4,7,1.63
17,2,4,6,0.74
1,1,6,15,5
50,2,3,7,1.92
70,2,3,99,NA
3,2,2,5,0.68
62,1,4,7,1.59
18,2,6,14,3.73
6,1,1,NA,NA
45,1,1,10,0.83
7,2,2,13,NA
6,1,6,15,3.94
23,1,3,8,2.29
57,2,3,7,1.71
9,1,7,9,1.62
5,1,6,NA,NA
50,1,6,77,NA
19,2,3,12,NA
1,2,2,NA,NA
50,1,3,9,3.65
50,1,4,15,5
13,1,2,9,2.04
34,1,3,6,1.81
10,1,3,15,3.77
46,2,6,5,0.64
47,2,3,15,5
0,2,1,14,3.85
25,1,4,5,1.43
20,1,3,6,0.49
62,1,2,14,4.56
0,1,1,8,2.17
10,1,4,9,1.58
46,2,6,5,0.88
10,2,3,15,4.86
49,1,3,14,5
12,1,4,5,1.46
12,2,1,9,1.58
60,2,1,10,4.25
56,1,3,NA,NA
63,2,3,7,2.31
2,2,4,99,NA
58,1,3,3,0.61
35,1,3,9,1.89
60,2,3,2,0.82
67,2,4,4,1.17
57,1,3,14,5
6,1,4,7,1.59
24,1,1,15,5
6,1,4,14,3.13
52,2,6,6,1.54
6,1,2,15,5
54,2,3,15,5
46,2,6,15,5
4,1,4,14,3.43
42,2,4,77,NA
61,1,1,7,1.19
47,1,3,9,3.03
61,1,4,3,0.99
61,1,3,6,1.72
30,2,3,10,2.06
67,1,2,7,1.52
4,1,3,14,2.55
7,1,3,5,1.35
20,1,4,NA,NA
57,2,2,3,0.82
62,2,6,99,1.45
65,1,3,14,5
58,2,4,6,1.94
25,1,6,15,5
9,2,4,NA,NA
30,1,1,8,2.41
60,1,4,4,1.08
2,2,4,NA,NA
79,1,4,15,4.27
62,1,4,7,1.84
24,1,1,4,NA
16,2,2,3,0.41
41,2,1,6,0.96
4,2,3,15,5
0,1,3,9,2.52
11,1,1,15,5
80,1,3,3,1.02
42,2,2,7,1.96
2,1,3,6,1.02
4,1,4,3,0.49
48,2,3,15,4.81
57,2,1,14,3.85
35,2,4,10,2.22
16,2,6,8,1.6
55,2,2,4,1.46
0,2,3,15,4.78
80,2,3,7,2.28
58,2,1,NA,NA
14,1,3,6,1.02
80,2,4,77,NA
2,1,3,7,1.68
8,1,3,7,1.05
51,2,6,14,2.71
29,1,3,4,0.65
25,1,4,1,0.1
57,1,4,15,4.25
67,2,4,6,0.85
40,1,1,8,1.45
19,2,2,1,0.17
41,1,7,8,4.28
1,1,3,14,3.25
0,1,3,15,4.81
78,1,2,6,2.31
7,1,7,14,2.82
1,1,7,15,4.08
2,1,1,6,0.8
63,1,4,4,1.32
61,2,3,9,3.86
30,2,3,1,0.15
1,1,3,7,1.04
29,1,6,2,0.24
54,1,2,15,5
58,1,1,15,5
10,2,1,1,0.12
45,1,3,3,0.75
45,1,7,12,NA
61,1,6,15,4.93
80,1,6,15,3.48
14,2,1,3,0.37
36,1,6,NA,NA
8,2,3,NA,NA
63,1,6,15,5
41,2,4,7,1.24
0,2,3,15,2.73
61,2,1,8,1.78
8,1,2,NA,NA
44,2,3,9,5
73,2,3,15,5
17,1,6,15,5
70,2,6,8,1.56
67,1,3,3,0.99
51,2,6,15,5
80,2,6,15,3.48
44,2,4,12,NA
66,1,4,7,2.13
3,1,1,8,2.41
61,1,3,5,1.74
65,1,2,15,5
17,2,1,15,5
61,1,1,10,4.19
21,1,3,1,0.04
51,2,6,15,5
4,1,6,15,3.67
8,1,3,7,1.46
80,1,3,15,5
32,1,1,6,2.49
37,2,4,10,2.79
50,2,6,NA,NA
60,2,4,8,2.57
5,1,2,NA,NA
47,1,1,1,0.21
80,1,4,15,5
9,1,1,9,1.91
42,2,1,6,0.91
44,2,3,6,1.57
26,1,2,4,0.63
43,1,4,99,NA
3,1,4,7,1.04
1,1,3,4,0.73
10,1,4,6,1.14
20,2,3,7,1.68
6,1,2,12,1.1
66,1,4,7,2.46
1,1,3,4,0.66
20,2,4,12,NA
75,2,3,14,3.04
13,2,3,8,2.03
9,1,3,15,5
47,2,4,NA,NA
51,1,3,9,2.24
12,1,3,14,1.93
71,1,3,5,1.73
55,2,7,4,1.17
11,2,3,8,1.6
39,2,3,14,5
73,2,6,15,5
14,2,4,6,1.11
66,1,2,8,2.77
61,2,4,12,NA
33,1,3,9,2.04
0,1,3,15,5
62,2,2,15,5
53,1,1,99,1.24
31,1,4,6,1.05
43,2,3,4,0.95
75,2,3,5,1.74
3,1,3,15,5
15,2,7,15,5
0,1,3,15,4
0,1,2,6,1.3
60,1,4,12,NA
2,2,4,NA,NA
11,2,3,10,4.25
3,2,3,15,5
24,2,4,12,1.66
48,1,4,9,2.89
27,2,3,14,0.85
1,1,7,77,NA
4,2,3,15,4.88
5,2,3,4,0.83
2,2,7,4,0.73
77,2,3,NA,NA
14,2,1,7,1.14
0,2,3,7,2.46
48,2,1,15,4.31
55,1,6,14,3.59
15,1,2,13,NA
65,1,6,10,2.79
75,1,4,8,4.28
31,2,3,15,5
33,1,3,6,1.01
64,1,4,7,2.13
4,1,3,10,1.75
70,2,6,4,0.95
42,1,1,12,NA
41,2,4,10,1.18
14,2,4,9,2.24
38,1,3,7,1.56
