RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
35,2,4,77,NA
40,2,3,15,4.88
3,2,4,7,1.27
0,1,3,2,0.46
19,2,2,8,1.25
32,1,1,7,1.27
7,2,3,4,0.4
11,1,4,7,1.31
33,1,3,14,3.82
43,2,2,14,4.18
23,1,3,3,1.11
25,1,6,9,2.26
11,1,3,5,0.91
44,1,3,4,1.24
34,2,1,15,4.53
45,2,6,15,4.19
9,1,6,15,5
9,1,7,7,1.43
35,2,7,15,3.17
38,2,4,8,1.29
4,1,1,6,1.34
52,1,3,15,4.86
0,1,2,9,1.88
18,1,6,13,0
9,1,2,15,3.63
0,2,3,7,1.56
30,1,3,6,0.93
52,1,3,8,4.28
23,1,3,5,1.53
18,2,4,12,NA
30,2,6,15,5
80,2,3,13,NA
12,1,4,7,1.97
49,2,3,2,0.32
44,1,1,8,1.14
65,2,4,9,3.07
62,2,3,7,2.23
21,2,2,NA,NA
47,2,3,7,1.92
12,1,1,7,1.3
21,1,2,2,0.61
46,1,4,6,0.9
0,1,3,15,5
5,1,3,15,5
13,1,1,14,3.45
44,1,6,10,2.51
10,1,6,15,5
30,2,3,4,0.65
16,1,6,3,0.52
4,1,6,7,1.14
55,1,6,14,3.14
67,2,3,7,2.26
26,1,4,4,0.64
58,2,3,10,4.32
22,2,3,8,2.2
0,2,3,7,1.78
11,1,4,7,1.49
17,1,2,15,4.25
5,2,6,5,0.86
49,2,4,14,3.45
9,1,4,5,0.75
69,1,3,6,1.38
80,2,3,15,5
44,1,3,14,5
2,2,4,4,1.21
0,1,7,7,0.97
13,2,1,3,0.69
9,1,3,5,1.42
14,2,1,12,NA
45,2,2,12,NA
41,1,6,8,1.56
12,1,6,7,1.55
12,1,3,1,0.03
52,2,3,2,0.29
6,2,4,9,2.64
1,1,4,6,1.11
22,2,4,5,1.71
36,2,1,8,1.34
32,2,1,6,1.07
44,1,7,10,5
9,1,1,77,NA
52,1,4,77,NA
56,2,1,10,2.33
45,1,3,3,1.16
2,1,3,6,1.27
0,2,2,15,4.25
18,2,4,15,5
68,2,3,3,1.19
7,1,3,3,0.35
37,2,1,7,0.76
80,2,3,5,1.89
16,2,1,14,2.5
71,1,3,13,NA
32,1,3,15,5
67,1,4,14,4.25
9,1,3,4,0.53
6,2,1,99,0.76
33,1,3,3,0.87
30,2,7,15,5
57,1,3,1,0
27,1,7,15,2.61
59,2,1,4,0.91
62,2,4,14,5
52,2,3,6,1.74
63,1,3,9,3.81
28,2,3,15,5
23,2,3,7,0.17
3,1,2,6,1.2
0,1,3,3,0.55
34,1,4,3,0.69
13,2,7,6,0.7
13,2,2,4,0.87
4,2,4,12,NA
2,2,1,7,1.68
8,1,3,6,0.71
14,1,6,6,1.22
33,2,3,14,3.84
15,1,1,1,0
25,1,3,7,1.27
32,1,4,14,3.65
16,2,2,4,1.14
58,1,4,4,1.63
51,1,4,12,NA
26,2,3,4,1.65
68,2,3,1,0.08
5,2,7,1,0
69,2,4,14,5
30,2,4,6,1.62
2,1,2,3,0.38
12,2,1,8,2.1
6,1,3,9,2.18
11,1,1,15,5
60,1,4,9,0.22
45,1,1,7,1.38
77,2,3,4,1.54
9,1,6,14,3.14
14,2,3,8,1.81
47,1,3,14,3.56
28,1,3,10,2.36
47,2,6,9,2.63
71,2,3,15,5
5,1,2,77,NA
15,2,1,5,0.63
79,2,3,3,0.64
8,2,3,77,NA
60,2,6,15,5
80,2,3,8,3.22
0,2,7,10,2.94
31,2,6,14,5
23,1,4,6,0.69
11,2,4,8,2.58
4,2,7,1,0.26
11,1,3,15,5
0,2,1,7,1.25
24,2,3,6,1.22
19,2,1,4,0.81
64,1,4,8,3.22
78,2,3,3,1.23
23,1,4,6,1.54
36,1,4,14,2.61
19,2,7,1,0
1,2,1,5,0.63
72,2,6,3,0.87
60,2,1,5,1.23
0,1,3,15,5
57,1,3,2,0.73
2,1,4,3,0.69
51,1,3,8,3.05
13,2,1,4,0.42
40,1,4,14,4.42
15,1,4,4,0.71
31,1,3,3,0.61
2,2,3,5,1.21
45,1,4,1,0.07
80,2,3,4,1.14
1,2,3,6,1.15
12,1,3,5,0.63
38,1,3,15,5
2,2,1,2,0.29
8,2,3,15,4.67
70,1,6,8,1.56
51,2,4,2,0.75
60,2,6,8,3.18
1,2,3,14,3.82
11,1,2,7,2.78
30,1,3,14,3.88
72,2,3,4,1.37
38,1,3,14,5
19,2,2,12,2.33
7,2,4,6,1.62
60,1,3,15,5
28,1,1,15,5
48,2,1,15,5
67,2,2,77,NA
80,2,4,3,0.77
51,1,6,9,2.52
7,1,3,5,1.06
32,2,3,6,0.91
0,2,6,15,5
8,1,3,9,1.97
11,1,6,10,2.73
41,2,1,6,0.9
3,2,3,4,0.48
1,1,3,14,3.84
1,1,4,10,3.54
10,2,1,3,0.4
7,1,3,5,0.86
36,2,4,12,NA
20,1,3,7,2.02
2,2,6,4,0.73
59,2,3,3,1.17
68,2,1,2,0.73
10,2,3,15,5
10,1,1,10,2.54
5,1,1,9,2.68
60,2,3,1,0.3
70,2,3,3,1.02
5,2,2,4,0.47
11,2,3,14,2.22
22,1,4,5,0.63
80,1,3,6,1.93
48,1,3,7,1.82
9,1,6,6,1.22
8,1,2,7,1.09
6,1,4,6,1.12
43,1,3,8,2.32
0,2,3,15,3.79
29,2,4,6,1.61
19,2,3,2,0.25
0,1,3,6,1.54
0,2,1,3,0.28
51,1,3,7,3.68
5,1,1,3,0.61
10,2,4,7,1.43
22,1,3,1,0.06
15,2,4,15,2.49
22,1,3,12,NA
11,2,1,14,2.69
71,1,3,9,3.81
78,2,3,3,1.04
44,2,6,8,2.02
15,2,3,15,3.96
54,1,2,6,1.54
11,2,3,15,5
8,1,4,7,1.27
41,2,4,14,4.06
57,2,6,9,2.18
49,1,2,77,NA
20,2,4,5,0.48
42,2,1,77,NA
70,2,3,4,0.97
4,2,7,5,0.65
8,2,2,5,0.45
1,1,1,8,1.81
31,1,6,8,2.1
9,2,3,8,1.91
61,1,1,99,NA
63,1,3,5,1.27
36,1,3,15,5
11,2,3,5,0.86
46,1,6,15,3.93
14,2,2,5,0.72
33,1,4,5,0.56
11,2,3,15,5
11,2,3,15,5
42,1,3,12,NA
2,2,3,14,4.1
59,1,3,3,0.66
1,1,1,15,4.16
8,1,4,6,1.16
21,1,4,10,3.49
60,2,1,5,1.02
22,2,2,6,1.91
14,2,6,4,1
57,2,6,15,5
21,2,2,6,1.93
1,2,3,10,2.97
0,1,4,3,0.51
61,2,3,10,4.51
64,1,6,5,0.51
50,1,6,9,3.03
16,1,3,15,5
12,1,3,15,3.96
13,2,1,3,0.51
2,1,4,77,NA
51,1,1,5,1.74
69,1,3,14,5
11,2,1,8,1.14
13,2,3,10,3.54
65,1,4,14,5
28,2,7,6,1.07
2,1,1,3,0.51
24,1,6,7,1.43
55,2,3,1,0.43
11,1,7,8,1.56
25,2,3,2,0.82
7,2,4,4,0.64
40,1,4,7,1.27
10,2,1,9,1.45
66,1,2,6,2.03
10,1,4,14,3.18
19,2,3,4,0.91
0,1,3,5,0.89
0,1,4,4,0.82
37,1,3,9,2.18
9,1,4,6,0.95
7,1,1,10,2.22
3,1,3,8,1.95
50,1,1,14,3.61
21,1,7,15,5
24,2,6,15,4.61
42,2,1,12,NA
12,1,3,14,4.61
61,2,3,7,2.26
28,1,1,5,1.97
47,1,4,6,1.91
11,1,4,3,0.32
50,2,1,8,1.63
19,1,1,5,1.37
35,1,3,9,1.97
64,1,4,3,0.94
56,1,4,8,4.28
11,2,3,NA,NA
37,1,3,6,1.26
48,1,4,9,4.79
20,2,1,8,3.86
63,1,3,9,3.87
6,2,3,15,5
27,2,3,12,1.03
7,1,3,15,4.67
67,2,4,14,3.35
31,1,1,14,3.61
32,2,6,9,3.92
61,2,3,10,4.13
19,1,4,4,0.74
39,2,4,15,5
12,2,2,7,1.49
44,2,3,15,3.13
68,2,2,15,5
16,1,3,3,0.84
6,1,7,6,1.04
53,2,1,8,2.61
56,2,3,15,5
3,1,1,6,0.95
80,2,1,6,1.33
12,1,4,3,0.31
17,1,4,10,2.33
39,1,1,9,2.63
21,2,3,5,0.63
2,1,4,7,1.56
42,2,4,NA,1.13
39,2,6,15,5
14,1,4,5,0.85
22,2,6,6,1.54
23,1,4,99,0.87
8,1,4,15,2.49
9,2,1,7,1.31
80,2,4,2,0.78
9,1,6,15,5
80,1,3,8,2.9
14,2,3,15,5
80,1,3,6,1.93
59,1,3,15,5
55,1,4,8,1.04
37,2,1,6,1.06
39,2,4,7,1.77
56,1,4,5,0.57
40,1,2,8,0.03
0,2,2,7,1.51
36,2,3,9,2.34
0,2,3,2,0.3
53,2,3,3,1.03
14,2,2,8,1.58
64,2,3,5,1.71
15,2,3,10,3.1
46,2,6,14,4.03
11,1,4,6,0.78
45,2,1,7,1.7
37,2,3,6,0.88
27,2,4,6,1.09
2,2,3,15,4.46
8,2,4,15,4.82
66,2,1,14,5
23,1,3,5,2.06
35,1,3,5,0.43
8,1,3,3,0.35
70,2,3,7,2.26
38,1,3,1,0
18,2,2,6,1.54
0,2,1,15,4.25
18,2,1,NA,NA
10,2,6,5,0.85
27,1,3,6,2.61
4,2,6,15,4.43
44,1,3,15,5
41,1,3,15,4.19
71,2,4,2,0.43
2,2,7,6,1.54
53,1,3,15,5
10,1,1,8,1.65
37,1,1,8,1.34
53,1,3,15,5
8,2,4,5,0.55
55,2,3,15,5
2,1,1,3,0.55
27,2,6,15,5
70,2,3,5,1.55
77,1,3,8,3.35
7,1,4,5,0.85
20,2,2,15,5
11,2,3,14,3.4
80,1,7,7,1.79
15,2,4,15,5
79,2,4,2,0.45
40,2,3,6,1.26
7,2,4,10,3.28
65,1,1,6,1.43
4,1,4,6,1.93
72,1,4,14,4.04
31,2,6,4,1.37
11,2,4,3,0
24,1,2,4,0.49
0,1,6,14,3.97
51,2,3,5,1.21
33,1,1,77,NA
46,1,3,14,3.48
29,1,3,10,2.94
34,2,4,14,3.82
19,1,1,14,2.5
41,1,3,3,0.59
80,1,3,77,NA
30,2,1,1,0.18
8,2,7,NA,NA
4,1,4,15,5
3,2,3,15,5
24,1,3,15,5
56,2,4,5,0.48
64,2,3,8,3.92
6,2,3,10,2.36
80,2,3,9,3.87
29,1,4,5,0.83
19,2,3,12,NA
19,2,1,7,2.48
4,2,3,15,5
14,1,4,7,1.92
9,1,3,6,0.57
17,1,6,3,0
16,2,4,14,4.11
75,1,3,3,1.09
58,1,1,6,0.68
43,1,4,14,3.82
0,1,2,6,0.7
2,2,3,10,2.6
60,1,7,7,1.55
0,2,4,6,1.52
64,2,4,3,0.86
37,1,1,15,3.79
19,1,4,2,0.32
45,2,3,15,5
0,2,3,5,0.73
37,1,3,6,0.67
14,2,3,15,5
6,2,2,7,1.06
64,2,4,15,4.38
41,2,4,7,1.27
46,2,3,2,0.42
9,1,7,10,2.94
6,1,3,15,3.63
47,2,3,14,4.77
58,2,4,77,NA
12,1,1,14,2.1
41,1,2,10,2.15
13,1,4,10,3.28
42,2,1,5,0.67
17,1,3,8,2.41
0,2,1,10,2.54
9,1,4,6,0.91
43,2,6,8,2.58
37,2,1,15,4.4
76,1,3,9,3.81
38,2,2,14,2.19
68,1,3,6,1.91
38,2,3,4,0.91
10,1,3,6,0.71
67,2,2,15,3.48
4,1,1,14,2.87
42,2,4,7,1.47
29,1,7,14,5
38,1,1,7,2.05
3,1,4,8,1.58
8,1,3,6,1.09
32,1,4,9,4.93
27,1,3,7,2.02
56,2,3,10,5
11,2,7,6,0.65
47,1,3,6,1.21
16,2,1,7,1.27
78,1,3,6,1.77
8,1,2,4,0.66
18,2,3,8,1.81
9,2,2,1,0.13
16,1,3,6,1.05
7,1,1,14,2.25
67,2,3,2,0.69
16,2,2,6,1.27
6,2,6,8,2.58
63,2,6,10,2.73
0,2,4,14,3.65
6,2,3,14,2.69
15,1,1,14,3.22
6,2,3,15,5
40,1,1,12,NA
65,2,3,15,5
67,1,4,7,2.02
4,2,3,8,1.86
2,2,1,6,0.98
6,2,7,14,3.45
77,1,2,15,3.17
5,1,2,15,5
0,1,4,10,2.19
5,1,4,3,0.43
36,2,4,8,1.44
18,1,4,15,3.81
0,2,2,10,3.58
61,2,2,2,0.74
12,1,3,15,5
7,2,3,5,0.63
3,2,1,6,0.88
6,2,4,3,0.5
52,2,3,6,1.57
14,1,1,14,2.53
28,2,1,6,1.61
5,1,1,13,NA
55,2,4,7,3.05
50,2,3,15,4.48
66,2,3,6,1.91
8,1,3,15,5
12,1,3,15,5
0,1,3,15,4.46
33,1,3,6,0.93
28,2,4,2,0.34
70,2,3,8,2.9
51,1,3,5,1.16
26,2,2,4,0.87
61,2,1,15,5
4,2,2,4,0.58
4,2,2,7,1.49
9,2,4,3,0.47
17,1,2,15,3.63
23,1,7,8,1.56
1,1,2,12,1.67
62,1,1,12,NA
14,1,2,6,1.06
4,2,6,15,4.19
59,1,6,77,NA
28,2,4,2,0.29
63,2,4,7,2.69
37,2,2,12,NA
80,1,3,9,2.78
27,1,3,5,1.23
44,2,4,15,4.38
63,1,2,5,1.13
66,1,1,6,1.62
23,2,4,4,0.57
61,1,2,2,0.75
15,1,4,4,0.54
30,1,3,15,5
9,2,6,3,0.6
41,2,3,8,4.18
46,1,3,6,1.47
56,2,2,14,3.84
76,2,3,10,5
7,2,1,6,1.09
0,1,6,5,0.72
0,1,3,6,1.54
60,2,4,10,4.19
26,2,3,3,0
67,1,6,15,5
47,2,6,15,5
20,1,1,6,1.43
47,1,4,6,1.04
40,2,4,15,4.19
15,2,3,12,NA
50,2,4,15,5
19,2,6,1,0.07
44,1,3,4,1.18
8,1,4,8,1.61
80,2,3,3,0.71
71,2,1,6,1.07
50,1,3,9,2.31
28,1,3,8,4.35
13,1,6,15,5
11,2,7,15,5
20,1,3,15,4.48
13,1,4,7,1.76
11,2,3,4,0.54
55,1,3,3,0.26
65,2,6,12,NA
5,1,3,12,NA
36,2,4,6,1.27
1,2,4,8,2.46
58,2,4,14,5
12,1,2,14,4.04
56,2,1,5,1.29
5,2,4,10,2.19
20,1,4,3,0.7
80,2,3,10,4.19
5,2,4,5,0.83
43,1,3,3,0.17
73,2,2,2,0.78
80,2,3,3,1.03
44,2,6,15,5
63,1,4,4,1.31
34,1,3,4,0.82
6,2,1,2,0.3
1,2,3,14,4.3
19,1,4,13,NA
14,2,2,15,5
39,2,6,15,5
3,2,4,14,0
6,1,3,5,0.63
52,2,1,15,5
52,1,4,8,0.87
35,1,1,6,0.98
6,1,1,4,0.65
18,2,3,6,1.93
41,2,2,15,5
63,2,3,15,3.94
20,2,4,4,0.54
45,2,3,14,5
10,2,4,6,1.27
4,2,3,9,2.34
27,2,2,6,2.61
54,1,4,5,0.75
48,1,3,1,0
22,2,3,8,2.43
24,2,3,7,1.13
71,2,3,7,2.67
48,2,3,15,3.58
68,2,3,5,0.63
71,2,1,3,1.17
9,2,1,8,2.3
52,1,3,15,5
17,1,3,2,0.28
5,2,3,15,5
19,2,3,3,0.43
30,1,3,12,1.65
2,1,7,10,2.94
68,1,4,7,3.05
75,1,3,2,0.57
61,1,1,15,5
19,2,4,8,1.89
7,2,1,15,4.53
54,2,4,9,3.94
6,2,6,8,2.02
5,1,4,8,3.22
74,2,3,6,2.18
8,1,3,7,1.07
23,1,4,10,3.1
36,1,1,8,1.81
28,1,3,2,0.54
43,2,3,8,3.16
7,2,1,14,3.61
2,1,4,7,1.45
44,1,4,15,5
52,2,3,15,5
52,2,6,15,5
11,2,3,15,5
10,1,1,5,0.85
5,1,3,15,5
80,2,3,6,2.96
50,2,3,3,1.22
58,1,3,1,0.09
54,2,4,3,1.2
64,1,1,10,4.19
80,1,3,14,4.93
61,1,1,6,1.2
18,2,3,14,2.66
45,2,4,6,1.33
0,1,3,6,0.05
7,2,4,6,0.69
44,1,4,1,0.07
42,2,3,15,5
32,1,4,7,1.45
54,2,4,4,0.95
23,1,3,12,1.22
48,2,3,2,0.55
12,1,1,6,1.22
52,1,3,12,NA
4,1,1,4,0.64
68,1,4,14,4.84
33,1,4,12,NA
41,1,3,15,3.13
56,2,7,NA,NA
10,1,1,6,1.09
15,2,1,7,1.33
22,2,3,12,NA
5,1,7,8,2.12
34,2,3,15,5
58,2,4,12,NA
52,2,3,15,5
65,1,3,15,5
14,2,3,7,1.47
31,1,6,8,2.32
11,2,1,12,0.54
0,2,6,15,5
13,2,3,15,4.35
80,1,3,15,5
21,2,3,8,1.79
74,2,2,14,4.06
14,2,7,15,5
4,1,3,2,0.33
3,1,3,6,1.05
14,1,7,15,4.69
7,1,4,1,0.07
9,1,2,14,3.84
35,2,1,10,1.94
12,2,1,4,0.63
18,1,3,15,5
31,2,3,15,5
43,1,1,9,3.81
4,1,6,77,NA
51,2,1,9,2.14
48,1,6,7,1.68
4,2,1,8,1.63
14,1,4,2,0.18
26,1,1,14,1.04
36,2,6,15,5
30,1,3,7,1.74
17,1,4,15,2.49
80,1,7,15,5
53,2,2,15,5
16,2,3,14,2.22
16,1,4,6,1.52
27,1,2,6,1.71
19,2,4,5,0.75
80,1,3,7,2.15
60,2,4,7,1.82
1,1,4,3,0.41
76,2,2,6,1.54
27,2,6,9,2.31
4,2,4,2,0.29
0,1,3,9,2.82
42,2,1,99,NA
0,2,1,5,0.65
39,2,3,9,2.15
14,2,1,4,0.47
46,2,3,9,3.17
55,2,3,3,0.44
7,1,4,2,0.41
38,2,1,NA,NA
36,2,3,15,5
4,1,2,8,1.46
14,2,4,14,4.04
80,2,6,15,4.35
44,1,4,3,0.33
15,2,4,10,2.73
19,1,3,4,0.8
34,1,3,9,5
28,2,1,4,0.54
48,2,4,6,0.76
3,1,4,2,0.34
80,2,3,99,1.49
5,1,4,8,1.81
15,1,1,3,0.45
78,1,4,2,0.42
1,2,3,15,3.89
3,1,3,15,5
5,2,1,13,NA
35,2,3,15,5
2,2,3,5,0.7
22,2,4,7,1.33
66,1,4,14,5
28,1,3,15,5
0,2,2,8,1.74
62,1,3,NA,NA
9,1,3,10,2.89
8,1,4,3,0.38
56,2,3,7,0.74
11,1,3,5,1.34
62,2,2,6,1.44
9,2,2,15,5
4,1,1,7,1.3
3,2,1,3,0.51
48,2,4,99,NA
3,1,2,77,NA
27,2,3,7,1.71
64,2,4,6,2.61
1,1,7,6,1.26
47,2,3,14,3.4
0,1,3,2,0.31
28,2,4,3,0.32
0,2,2,15,3.13
78,1,4,3,1.04
60,1,1,4,0.64
67,2,1,6,1.61
25,1,3,5,0.85
60,2,4,6,2.06
13,2,1,6,0.52
34,2,7,10,2.47
7,1,6,15,3.17
49,2,2,8,3.86
1,2,3,15,5
39,1,3,7,2.54
2,1,4,8,1.89
26,2,2,6,1.93
38,2,3,6,1.71
33,1,1,5,0.67
6,2,6,12,NA
10,1,1,3,0.32
37,2,3,3,0.59
53,1,3,6,1.11
29,2,1,4,0.71
71,1,3,15,5
30,2,3,6,1.06
8,2,3,6,0.91
4,1,4,9,2.15
4,1,6,5,0.84
62,1,2,5,1.35
14,2,3,15,3.96
55,2,2,6,1.12
80,1,3,15,5
19,1,3,1,0.02
33,1,7,15,5
65,2,3,7,3.05
19,1,3,15,5
7,1,4,77,NA
2,2,3,5,0.94
32,2,3,7,1.09
14,1,1,7,1.47
74,2,3,5,1.55
1,2,1,8,1.14
51,1,3,4,0.69
1,2,6,15,5
21,1,3,4,1.03
55,1,4,10,4.64
43,1,3,15,5
80,1,6,15,5
80,2,3,77,NA
69,2,1,8,1.91
34,2,3,2,0.31
12,1,7,14,3.79
4,2,3,6,1.22
80,1,3,4,1.21
79,1,4,5,2.09
80,2,2,6,2.06
52,2,7,5,1.04
55,2,3,77,NA
74,1,4,7,1.27
41,1,1,15,4.71
60,2,3,15,5
1,2,1,NA,NA
20,1,3,15,5
0,1,2,5,0.54
66,2,4,2,0.46
18,2,6,14,3.14
1,1,7,15,5
46,1,2,4,0.58
80,2,1,2,0.73
80,2,2,8,2.56
75,1,3,3,0.45
23,2,3,15,4.4
4,2,6,15,4.25
80,2,3,15,5
20,1,4,8,2.12
72,1,3,3,0.96
25,2,1,15,5
52,2,3,15,5
6,1,3,15,5
25,1,6,9,2.31
39,2,2,3,0.51
0,2,2,8,2.01
31,2,3,7,1.78
80,2,4,NA,NA
28,2,6,8,3.13
80,2,3,15,5
33,1,4,15,5
14,1,4,8,2.3
23,1,3,15,5
55,1,3,6,1.46
53,1,4,13,NA
9,2,2,5,0.45
21,2,3,9,1.2
19,2,6,1,0.04
71,2,3,3,1.03
24,1,6,14,4.1
8,2,6,5,1.01
42,1,3,6,1.61
15,1,2,77,NA
0,2,4,1,0.14
52,1,3,15,5
34,2,2,77,NA
16,1,7,8,2.27
30,2,4,5,0.57
14,2,1,12,NA
9,1,3,14,3.86
7,1,3,15,4.35
9,1,1,6,0.92
7,2,7,8,1.13
67,1,4,7,2.58
47,1,1,6,1.27
13,1,3,NA,NA
13,2,3,15,4.3
0,1,6,15,5
75,2,4,12,NA
30,2,2,4,0.57
51,1,4,12,1.71
11,2,3,15,5
17,2,6,15,3.63
5,1,6,7,1.47
15,2,1,9,2.59
7,1,7,6,0.65
26,2,6,14,5
29,2,4,77,NA
7,1,1,15,5
23,2,1,8,2.63
46,2,2,77,NA
59,2,1,5,1.29
59,1,6,10,4.51
13,1,4,9,1.88
12,2,4,6,1.36
7,1,3,5,0.63
46,1,3,9,5
16,2,1,6,1.09
14,1,4,2,0.25
58,2,4,7,1.49
65,1,3,8,2.12
55,2,3,15,5
40,2,6,15,5
66,2,4,4,1.39
49,2,3,15,5
28,2,3,9,2.22
48,2,3,5,1.71
44,2,1,8,1.46
62,1,1,6,1.52
26,2,6,15,5
4,2,2,8,1.52
7,1,4,7,1.7
49,2,4,4,0.54
12,1,4,12,NA
23,2,3,15,5
18,2,7,15,4.84
18,1,6,1,0
34,2,2,5,0.73
4,1,1,5,1.18
72,1,3,15,5
19,1,1,8,2.3
79,2,3,4,1.21
16,2,6,15,5
18,1,3,3,0.61
35,2,3,6,1.23
58,1,6,8,4.28
30,2,2,15,3.63
39,1,4,12,NA
21,1,4,2,0.35
58,2,7,12,NA
62,2,2,12,NA
60,2,3,3,1.03
4,2,3,2,0.36
39,1,3,4,0.78
15,1,6,9,2.52
46,2,4,77,NA
0,1,4,5,0.48
38,1,3,15,4.19
46,1,3,12,NA
39,2,2,7,2.05
8,2,6,15,5
0,2,1,9,2.68
40,2,3,15,5
70,1,3,4,1.14
47,2,6,15,4.53
5,1,6,8,2.1
14,2,4,4,0
55,1,3,14,5
32,1,3,2,0.33
10,2,4,15,5
14,2,1,6,0.95
45,2,2,14,4.84
67,2,3,6,1.74
26,2,3,8,0.1
8,1,4,7,1.27
70,1,3,3,1.26
80,2,3,3,1.22
44,2,1,7,0.8
72,2,3,14,5
5,2,1,7,1.27
3,2,1,15,5
80,2,3,3,0.84
18,1,3,15,4.19
35,1,7,6,1.02
58,1,3,NA,1.31
8,2,1,2,0.28
51,2,4,6,1.31
45,1,1,7,1.47
39,2,6,7,0.88
6,1,2,15,5
61,2,6,1,0
44,1,6,15,5
60,2,4,8,1.74
31,2,3,14,5
32,2,6,15,4.25
21,1,7,15,5
10,1,3,10,2.89
16,2,7,6,0.9
8,2,3,15,5
62,1,3,3,1.12
10,1,2,7,1.59
9,1,4,1,0.1
4,2,7,14,0
14,1,3,2,0.45
62,1,3,14,5
69,1,2,6,1.61
15,1,6,7,1.27
19,2,3,6,0.6
1,1,4,15,5
6,1,1,2,0.26
1,1,4,2,0.32
67,1,4,14,5
25,1,3,10,4.19
55,2,3,12,NA
6,2,2,6,0.92
59,1,3,7,3.64
11,2,6,15,5
44,2,1,10,1.94
29,1,4,6,2.74
42,1,7,8,1.56
1,2,4,1,0.13
8,1,3,6,1.15
30,1,6,7,1.55
8,2,4,5,0.75
63,1,7,6,2.19
0,1,1,7,1.31
49,2,3,15,5
58,2,3,15,5
35,2,3,6,0.9
50,1,3,8,3.86
72,1,4,77,NA
52,2,3,4,1.08
43,2,1,8,1.14
24,2,3,15,5
14,1,3,7,2.54
3,1,3,14,3.84
4,1,1,6,1.08
3,1,3,14,3.84
44,1,2,12,NA
57,1,3,6,1.52
38,1,1,7,1.3
67,2,6,3,1.03
55,1,3,8,2.9
20,2,3,15,4.3
42,2,4,3,0.87
11,1,3,15,4.19
14,2,1,8,2.12
16,2,3,10,2.51
52,2,3,15,5
32,2,3,15,4.61
16,2,1,14,2.9
29,1,4,4,0.82
26,1,3,10,2.57
26,1,1,3,0.35
5,2,3,5,0.86
8,1,3,5,0.72
5,2,1,6,1.05
19,2,3,12,NA
33,2,3,15,5
69,2,3,3,1.3
43,2,4,1,0.04
70,2,3,15,5
21,2,3,15,5
6,1,4,4,0.56
64,1,1,3,0.7
12,1,4,5,0.85
0,1,1,15,5
0,1,7,15,5
57,2,3,15,5
64,1,3,7,3.31
80,1,3,9,4.93
6,2,2,6,0.92
70,2,3,7,3.26
0,2,2,6,1.91
31,1,3,14,4.92
46,2,3,15,5
25,2,3,15,5
17,2,4,4,0.57
53,1,6,14,3.35
40,2,3,12,NA
6,1,1,9,2.15
6,1,2,1,0.11
18,2,4,15,4.66
18,1,4,4,0.56
56,1,1,6,0.68
73,1,6,5,1.27
48,2,2,77,NA
22,2,7,14,3.4
6,1,1,6,1.16
28,2,4,3,0.71
60,1,4,2,0.6
50,2,3,7,1.51
8,1,6,15,4.19
73,2,4,2,0.77
67,2,4,4,0.56
45,1,3,8,2.41
44,1,4,12,NA
29,2,3,8,3.38
80,1,3,15,5
47,1,2,4,1.7
11,2,7,8,1.58
1,1,2,15,4.19
37,2,3,7,2.54
5,2,4,8,1.91
47,2,4,3,0.77
74,2,3,5,1.01
54,1,4,6,0
59,2,3,13,NA
37,2,2,77,NA
18,1,1,3,0.31
68,1,3,10,3.48
10,2,1,8,1.63
30,1,6,15,5
64,1,1,12,NA
76,2,3,77,NA
25,1,2,6,1.07
33,1,6,15,5
28,2,2,14,4.77
18,1,4,NA,NA
36,2,6,9,2.18
26,1,3,14,4.81
52,1,3,2,0.35
80,1,3,15,5
14,2,6,2,0.26
42,1,3,15,5
5,1,1,6,1.07
27,2,3,5,1.14
50,2,4,5,1.06
3,1,6,6,1.27
66,2,4,6,1.93
62,2,4,7,1.74
4,2,3,3,0.59
21,2,3,15,5
38,2,6,15,5
72,1,4,12,NA
55,2,4,7,3.26
4,2,3,1,0.18
54,1,1,14,1.84
3,1,3,10,3.28
72,2,3,6,0.97
42,2,1,5,0.9
42,1,1,7,1.33
8,2,3,5,0.7
34,1,3,1,0.08
34,2,6,15,5
13,1,2,3,0.2
16,2,1,6,1.07
80,1,4,15,5
4,1,4,5,1.01
54,1,2,77,NA
6,2,1,6,0.52
4,2,4,7,1.8
57,2,3,8,1.79
6,2,3,6,1
63,2,3,14,5
18,1,3,14,3.56
68,2,6,14,3.48
14,1,4,15,4.38
54,2,3,14,5
12,1,6,77,NA
24,1,4,12,NA
13,1,1,6,1.26
0,1,4,7,1.27
12,2,1,5,0.63
9,2,6,7,1.55
45,1,4,15,5
0,2,6,6,1.27
7,2,3,14,3.77
72,2,3,8,3.35
17,1,4,10,2.63
20,2,7,6,0.83
1,2,3,7,1.27
23,1,3,1,0.26
3,1,3,15,5
60,1,3,15,5
24,2,1,14,1.74
40,2,4,10,4.58
13,1,4,8,2.53
64,1,6,6,0.87
27,1,7,9,2.39
15,2,1,6,1.27
1,2,7,6,1.04
8,1,3,5,0.63
13,2,6,14,3.22
10,1,1,2,0.29
9,1,4,6,1.64
60,1,4,3,1.03
6,1,3,15,5
6,1,4,1,0.13
50,2,4,3,0.77
72,2,3,15,4.48
3,1,4,6,1.09
18,2,1,1,0
3,2,6,14,3.79
78,2,6,15,5
15,1,3,15,4.88
