RIDAGEYR,RIAGENDR,RIDRETH3,INDHHIN2,INDFMPIR
6,2,2,15,2.55
56,2,1,3,0.49
3,2,4,4,0.74
7,1,7,14,3.7
19,2,2,7,1.48
11,2,3,15,4.63
0,1,3,14,3.09
24,1,7,7,1.11
33,1,4,10,2.21
68,2,7,12,1.7
80,2,3,4,1.36
30,2,4,NA,NA
35,2,2,5,0.61
49,2,3,9,3.89
40,2,4,4,0.69
3,1,4,14,4.02
34,2,6,14,3.95
9,1,3,1,0
13,2,1,8,1.47
35,2,4,5,1.01
45,1,4,8,3.12
66,2,1,7,2.64
16,1,4,1,0.07
22,2,3,4,0.53
16,2,3,7,2.37
28,2,4,14,3.98
22,1,4,4,0.87
67,1,3,5,2.09
46,1,4,6,1.79
9,1,1,9,1.63
26,1,7,6,1.15
0,1,3,7,1.72
46,1,3,5,1.54
11,2,4,2,0.33
52,1,2,5,0.7
42,2,6,15,5
29,2,4,15,5
7,1,1,6,0.8
4,1,1,7,0.81
80,1,3,14,4.71
10,1,3,8,2.14
3,2,3,14,3.23
43,1,4,15,5
6,1,3,5,1.05
45,1,3,3,0.87
44,2,4,15,4.32
13,1,4,9,1.94
9,1,3,10,2.98
46,2,3,6,1.09
60,2,6,6,1.49
11,2,1,6,1.05
23,2,1,6,0.61
11,2,3,8,1.69
29,2,3,15,5
1,2,1,2,0.62
34,2,2,9,2.11
8,1,6,5,0.91
29,1,3,15,5
48,1,3,15,5
33,1,4,9,2.57
10,1,6,5,0.93
33,2,1,77,NA
1,2,3,7,1.79
27,2,2,5,0.85
13,1,1,77,NA
19,1,4,7,1.98
31,2,4,8,1.67
57,1,4,3,0.6
48,1,2,4,0.63
11,2,1,12,NA
15,1,2,3,0.52
50,2,1,1,0.02
37,2,4,14,3.09
45,1,2,7,1.26
38,2,1,8,1.65
41,1,7,15,5
73,2,3,10,5
1,1,3,15,5
2,2,4,8,1.51
15,2,3,15,5
0,2,2,6,1.06
75,1,3,4,1.43
80,1,3,3,1.02
59,1,6,1,0
24,2,1,4,0.6
23,1,6,10,2.97
1,2,1,15,3.52
38,1,2,1,0
37,2,3,14,2.55
66,1,3,3,1.03
21,2,3,7,1.65
28,2,4,5,0.63
67,1,1,7,2.51
8,2,1,7,1.34
19,2,1,15,5
77,1,1,10,4.43
58,2,1,NA,NA
35,2,2,5,1.19
79,2,4,9,2.88
4,1,3,15,5
2,1,3,15,4.28
27,1,4,5,0.33
64,2,1,5,0.84
7,2,6,99,NA
40,2,1,2,0.25
48,2,6,5,0.95
29,2,2,3,0.31
7,1,7,15,5
33,2,4,9,2.99
68,2,3,14,3.82
30,2,3,8,1.76
68,2,1,8,2.49
70,2,1,14,3.16
32,1,3,15,5
23,2,6,4,1.27
42,2,4,6,1.49
30,1,6,12,NA
59,1,3,6,1.88
7,1,1,15,5
2,2,6,2,0.3
49,1,3,9,4.88
46,1,4,99,NA
16,1,4,2,0.34
58,1,7,7,1.11
55,2,6,14,4.34
63,2,4,6,1.61
33,1,3,15,5
17,2,3,7,1.41
70,2,2,4,1.12
56,2,3,8,3.82
59,2,1,8,4.04
0,1,1,5,0.82
11,2,3,8,1.76
80,2,6,2,0.74
52,2,4,7,1.65
18,2,1,NA,NA
31,2,1,15,5
61,2,1,5,1.38
41,1,4,15,4.32
0,2,2,8,2.06
62,2,1,99,NA
48,1,3,15,4.88
63,1,4,10,2.29
54,1,3,15,5
40,1,3,15,4.12
15,1,1,7,1.14
10,1,1,2,0.4
51,1,6,6,0.92
79,2,1,2,0.68
28,2,3,10,2.88
42,1,6,12,NA
68,2,1,6,0.67
7,2,2,8,1.28
9,1,3,14,2.82
4,1,3,10,2.85
3,1,2,7,1.29
26,2,6,9,2.11
27,2,4,1,0.08
6,1,4,15,4.22
80,2,4,15,2.79
31,2,1,15,5
75,1,4,14,2.61
7,1,3,14,2.18
38,2,4,9,1.92
8,1,2,10,2.59
19,1,6,4,0.74
6,2,3,9,2.22
28,2,1,8,2.24
15,1,6,10,2.88
54,2,3,6,1.34
3,1,3,8,1.76
17,2,4,10,2.38
41,2,1,99,NA
7,1,1,1,0.11
26,1,6,12,2.12
71,1,3,15,5
7,1,4,6,1.23
19,2,7,7,1.64
35,1,2,3,0.37
47,2,2,15,5
47,1,4,14,3.72
1,1,3,7,1.34
42,2,1,5,0.61
21,2,1,1,0.25
3,1,4,9,2.47
20,2,3,8,1.86
47,2,4,15,3.55
29,2,3,4,0.71
8,2,4,10,2.09
61,1,1,14,4.87
23,2,4,7,1.1
49,2,6,5,0.68
25,2,3,15,5
0,1,2,2,0.37
9,2,2,3,0.31
0,1,3,2,0.44
51,2,3,15,5
60,1,2,15,5
0,1,4,7,1.73
0,1,2,1,0.02
34,2,3,10,2.06
36,1,6,NA,NA
61,1,1,7,1.99
28,2,4,6,1.49
42,2,4,8,1.76
80,2,3,4,1.27
80,2,3,10,4.53
60,2,4,99,NA
31,1,1,14,1.02
14,2,6,15,3.87
13,1,3,15,3.68
52,2,1,8,2.97
69,2,3,6,2.02
0,2,6,15,5
50,1,2,3,0.76
22,1,1,8,2.61
50,2,4,77,NA
10,1,6,10,2.46
1,2,4,15,5
8,1,2,6,0
11,1,1,6,1.03
58,2,4,15,5
2,2,1,7,1.23
66,1,3,14,5
55,1,6,15,5
24,1,3,7,2.56
65,1,6,15,5
27,2,1,13,NA
11,2,4,2,0.18
8,2,7,6,0.6
74,2,2,4,1.26
38,2,4,8,2.98
3,1,6,99,NA
4,2,1,8,1.76
1,1,2,77,NA
11,1,1,12,NA
12,2,3,10,2.96
18,2,1,6,1.05
37,1,1,9,2.06
6,1,3,9,2.26
54,2,6,12,NA
63,2,4,4,0.97
80,2,3,6,2.19
11,2,3,5,0.82
58,2,4,5,0.77
16,2,1,5,0.59
27,1,2,15,5
69,1,6,14,3.22
1,2,3,NA,NA
48,2,6,15,5
66,2,2,12,2.12
5,2,4,2,0.01
59,1,1,12,1.82
53,1,3,14,5
16,1,3,15,5
18,2,1,8,0.85
1,2,3,15,5
0,2,3,10,3.58
45,1,7,4,1.26
42,2,1,5,0.84
10,1,4,2,0.4
11,1,3,15,4.3
4,1,4,5,0.74
69,1,4,15,5
41,1,3,2,0.82
6,1,3,10,2.67
3,1,2,5,1.02
10,1,1,8,2.06
7,2,4,4,0.62
43,2,4,4,1.19
70,2,3,8,4.25
3,2,4,2,0.28
76,1,4,77,NA
31,2,6,14,3.72
66,1,2,15,4.98
19,1,1,5,0.59
21,1,4,NA,NA
13,1,2,5,0.99
30,2,1,3,0.54
64,2,3,15,5
69,2,6,77,NA
43,2,4,13,NA
21,2,3,6,1.03
8,2,2,NA,NA
18,1,1,15,5
9,1,7,10,2.48
32,2,4,6,0.92
55,1,3,9,2.73
30,1,3,15,5
66,1,2,8,4.21
1,1,1,2,0.21
2,1,7,6,1.26
32,1,3,14,3.54
5,2,1,3,0.35
19,2,6,NA,NA
12,2,4,15,4.94
0,1,3,10,3.22
30,1,1,14,2.99
6,2,2,15,3.13
47,2,2,5,1.14
3,2,4,7,0.95
28,2,1,15,3.07
5,1,3,15,5
0,2,2,7,1.55
0,2,3,15,5
6,1,1,5,0.75
68,2,3,8,4.21
6,2,1,8,2.06
9,2,2,3,0.34
10,2,6,14,4.46
67,1,6,7,1.93
2,1,2,9,1.17
41,2,6,14,5
45,2,1,77,NA
9,1,6,5,0.68
5,1,3,14,3.09
28,2,3,9,2.89
62,2,2,6,1.24
28,2,2,15,5
70,2,3,8,3.14
11,1,3,10,2.89
67,1,4,8,2.49
12,2,1,4,0.49
20,2,4,14,5
38,1,1,12,NA
26,2,6,14,5
28,2,1,7,1.23
0,1,4,13,NA
62,2,3,10,5
32,1,3,NA,NA
60,2,1,15,5
56,2,6,15,5
11,2,2,8,1.54
11,2,1,15,3.52
54,2,3,3,0
8,2,1,99,NA
3,2,1,77,NA
51,2,4,15,5
64,1,1,7,1.65
32,1,1,4,0.9
71,2,4,12,NA
18,2,4,13,NA
50,1,3,4,1.27
8,2,3,14,2.81
19,1,6,15,1.14
51,2,2,99,NA
13,2,2,5,1.19
53,1,4,7,1.77
8,1,1,8,1.58
1,1,2,99,NA
28,2,3,10,2.88
38,2,4,6,0.95
14,1,2,7,1.56
18,1,6,8,0
61,1,6,15,5
2,1,1,6,1.36
10,1,1,6,0.87
64,1,3,NA,NA
60,2,3,6,1.4
19,2,1,4,0.49
53,1,2,4,0.62
20,1,1,77,NA
32,2,4,2,0.42
0,1,3,9,2.47
54,2,4,10,4.37
11,1,6,15,5
72,1,3,15,5
24,1,6,9,2.99
54,1,2,NA,NA
12,2,2,9,2.11
40,1,3,1,0.21
69,2,1,7,2.2
4,1,3,9,2.98
21,2,3,8,1.83
36,2,7,8,4.25
27,2,4,8,2.23
19,1,4,1,0.14
21,1,4,NA,NA
73,2,2,8,1.38
23,1,3,14,2.53
31,1,3,14,4.67
30,1,3,10,2.85
17,1,3,15,5
49,2,2,14,3.7
33,1,3,9,2.27
68,1,3,3,0.84
22,2,3,14,4.04
3,1,7,15,5
17,2,3,14,4.34
29,1,1,10,4.25
44,2,1,7,1.55
54,2,4,8,1.22
0,2,3,15,5
29,2,4,7,3.62
34,1,3,8,2.06
27,1,4,12,1.74
12,1,2,10,3.05
25,1,3,6,1.56
37,1,1,4,0.57
70,2,4,2,0.8
5,1,4,5,0.82
18,2,4,13,NA
68,2,7,99,NA
33,2,6,15,5
1,2,3,5,1.08
8,2,6,14,4.66
0,1,3,15,5
34,1,6,10,0
69,1,1,15,5
70,1,3,14,5
50,1,7,1,0.18
15,1,7,15,3.52
12,1,4,77,NA
24,1,3,5,1.37
4,1,7,5,0.99
38,2,2,6,1.18
41,2,4,9,2.47
80,1,3,15,5
80,1,3,10,4.08
0,1,2,14,3.41
48,2,4,14,3.29
53,2,2,8,2.48
6,1,4,14,3.3
31,1,2,15,5
13,2,1,8,1.58
57,1,3,7,2.97
43,1,1,6,1.24
20,2,4,15,3.55
30,1,3,8,1.69
15,1,3,15,4.12
66,2,7,3,0.81
2,1,3,10,3.22
38,2,2,15,4.04
43,2,6,15,5
20,2,3,15,5
60,1,3,12,NA
7,2,4,6,1.24
9,2,3,15,5
13,1,4,8,2.82
43,1,3,2,0.43
41,2,1,15,4.98
1,1,3,15,4.36
12,1,4,6,1.09
53,1,4,3,1.19
54,1,4,3,0.85
8,1,2,14,3.79
1,2,3,5,0.86
19,2,7,8,1.98
22,1,7,14,3.92
8,1,3,15,2.22
6,1,2,15,5
36,1,1,14,2.99
2,1,4,8,2.06
23,2,6,15,5
11,2,1,3,0.72
10,2,7,15,4.22
0,2,1,15,5
22,1,2,9,2.74
5,2,4,12,NA
46,2,6,6,0.92
0,1,1,1,0.21
7,1,3,7,0.98
51,2,3,15,5
10,1,2,8,3.01
35,1,3,NA,NA
59,2,3,15,5
29,1,1,14,2.75
58,2,1,5,0.95
44,1,6,15,5
22,2,2,12,1.6
0,2,7,8,2.24
7,2,1,3,0.46
4,1,3,7,1.09
52,2,3,5,0.84
65,2,3,7,3.48
27,2,3,14,4.28
8,1,1,15,3.87
32,1,1,6,0.92
1,1,1,5,0.95
33,1,7,15,3.74
11,1,3,15,3.15
17,1,4,77,NA
16,2,1,7,1.55
69,2,4,7,2.2
16,1,4,4,0.74
6,2,3,15,5
52,1,3,9,3.64
0,2,1,9,1.5
43,1,6,8,1.76
50,1,6,14,1.03
2,1,6,15,5
16,2,3,14,3.51
71,2,3,3,1.07
14,1,1,6,1.32
2,1,2,7,1.65
24,2,3,4,0.93
54,2,2,15,5
51,2,4,12,NA
80,1,2,15,5
7,1,4,5,0.99
1,2,7,8,1.98
2,2,3,9,2.98
36,1,1,12,1.68
57,2,3,15,4.7
12,2,3,4,0.86
76,1,1,5,1.38
10,1,7,15,5
1,1,1,4,0.65
48,2,6,1,0
36,2,7,15,5
14,1,4,7,1.61
54,2,2,8,2.24
12,1,1,6,1.05
9,2,7,15,4.22
41,2,7,14,3.92
9,1,2,14,3.3
3,2,1,NA,NA
69,2,3,7,2.39
80,1,1,13,NA
46,2,3,9,2.39
11,1,2,6,1.05
25,2,3,8,2.23
7,1,4,6,0.83
45,1,4,NA,NA
48,2,3,14,2.76
20,1,7,1,0
49,1,3,14,4.73
30,1,3,15,5
19,1,4,1,0.07
1,2,4,4,0.52
37,1,4,7,2.97
6,2,4,6,0.77
11,1,6,15,5
14,1,3,9,1.69
80,2,6,8,2.38
72,2,2,4,0.57
11,1,3,15,5
49,1,4,77,NA
5,2,2,NA,NA
17,1,1,1,0.12
2,1,7,8,1.74
73,2,3,8,2.81
13,1,2,5,1.19
1,1,2,12,NA
2,1,3,15,5
15,2,3,15,5
24,1,3,9,3.54
72,2,3,4,1.32
4,1,4,4,1.07
12,1,2,6,1.23
34,1,3,6,1.32
59,2,1,14,3.09
63,2,7,12,NA
63,1,1,6,1.59
17,1,4,3,0.75
39,2,1,5,1.25
61,2,4,3,0.88
19,2,2,9,1.47
70,1,3,3,1.14
37,2,3,7,1.73
53,1,4,7,1.79
4,2,3,8,1.76
75,1,3,77,NA
34,2,3,NA,NA
43,1,4,1,0
15,1,6,15,5
46,2,3,14,3.17
67,2,2,3,0.75
17,2,7,8,1.54
17,2,1,9,2
41,1,4,7,2.26
36,1,2,77,NA
7,2,1,6,1.13
56,2,3,15,5
70,1,4,2,0.71
13,2,1,NA,NA
57,2,3,6,0
1,1,1,13,NA
54,1,2,8,2.48
80,2,4,3,0.87
71,2,6,4,1.52
0,2,2,15,5
59,1,4,8,2.93
4,1,2,77,NA
4,1,4,7,1.23
60,1,2,2,0.6
64,1,1,8,2.23
43,2,6,99,NA
16,2,2,7,0.84
44,2,4,15,3.52
69,2,7,4,1.53
28,1,3,14,5
14,1,4,7,1.77
6,1,6,7,2.02
27,2,3,8,2.97
8,1,4,5,0.49
4,1,1,8,2.06
10,2,2,14,2.64
50,2,2,8,4.25
22,1,4,4,0.87
10,1,3,15,5
7,1,1,5,0.63
26,1,3,15,5
47,2,2,1,0.02
3,2,4,5,0.82
58,2,2,10,1.96
29,1,3,5,0.87
39,1,3,4,1.62
1,1,6,5,0.7
28,1,3,14,3.72
35,1,3,6,1.69
28,2,6,12,NA
78,2,3,13,NA
50,1,2,10,5
51,1,1,5,0.95
0,2,1,3,0.41
5,2,4,15,5
37,1,3,10,2.67
2,1,3,7,1.84
2,1,4,3,0.41
60,1,3,15,5
27,1,1,14,2.64
11,2,3,7,1.73
4,1,1,6,0.87
45,1,3,10,2.7
0,2,6,7,1.34
7,2,2,6,0.92
75,1,3,14,4.71
11,1,3,4,0.74
42,2,2,7,1.65
0,2,2,2,0.31
3,1,4,2,0.18
66,1,1,4,1
2,1,7,6,1.03
6,2,2,NA,NA
20,2,1,5,0.59
61,2,6,7,2.39
1,2,1,3,0.46
14,2,2,NA,NA
62,2,1,13,NA
61,1,4,12,NA
55,1,3,12,NA
18,1,1,1,0.02
35,2,3,4,1.36
74,2,4,2,0.67
51,1,1,7,1.41
3,2,4,7,2.5
56,2,6,9,2.58
72,2,4,NA,NA
47,1,3,15,5
38,1,1,6,1.32
56,2,4,6,1.01
44,1,1,7,1.07
17,2,1,4,0.8
70,2,3,5,1.47
32,1,3,7,1.17
63,1,4,15,5
30,2,6,14,3.25
44,2,1,10,4.52
16,2,3,15,5
62,1,3,15,5
21,1,4,3,0.93
1,2,3,5,1
32,1,2,15,4.61
58,1,6,15,5
55,2,6,9,2.11
24,2,1,5,0.77
66,1,2,5,1.26
24,1,3,14,4.61
80,1,3,12,NA
12,2,4,7,1.41
70,2,2,7,2.5
48,2,4,9,3.45
47,1,4,7,1.77
6,2,3,10,2.15
44,1,2,9,1.47
0,1,1,5,0.59
49,1,3,15,5
12,1,3,77,NA
2,2,1,NA,NA
47,2,6,15,4.12
8,1,3,14,3.51
5,2,2,6,0.92
31,2,4,9,2.57
50,1,3,14,3.25
5,1,3,10,1.91
76,1,3,15,3.68
45,1,1,7,1.78
7,1,1,7,1.23
26,2,4,7,1.89
18,1,1,2,0.3
57,1,4,4,0.87
2,1,3,8,2.06
4,2,7,6,1.87
29,2,3,14,3.81
7,2,3,77,NA
1,2,3,10,2.88
51,1,6,14,1.03
19,2,2,8,1.38
70,2,6,14,3.25
17,2,3,7,1.44
29,2,4,5,1.14
0,1,3,7,1.48
1,1,3,9,1.52
30,1,1,3,0.33
53,2,1,6,1.3
43,2,3,14,3.22
18,1,7,14,1.96
61,2,2,2,0.43
1,1,6,14,3.7
33,2,2,7,1.73
32,2,3,14,2.99
15,2,4,8,2.49
31,2,3,9,2.22
70,2,2,9,3.75
76,1,3,2,0.67
31,2,3,8,2.06
22,1,7,NA,NA
10,1,1,7,1.65
3,2,7,10,2.53
78,1,3,4,1.35
8,2,4,2,0.45
24,1,4,5,1.25
0,1,4,15,5
44,2,4,15,5
1,2,3,14,3.87
49,2,4,14,3.72
49,1,3,14,4.04
5,1,2,7,1.48
0,2,4,7,1.65
7,1,4,2,0.18
80,2,3,8,3.39
57,2,3,15,5
56,2,4,15,5
9,2,1,10,3.47
1,2,3,4,0
54,2,4,6,1.34
0,1,6,14,2.99
55,2,1,3,0.88
35,1,7,7,3.73
3,1,1,6,1.16
10,2,4,6,1.87
38,1,7,7,2.35
80,2,3,NA,NA
52,2,4,8,2.87
4,1,1,4,0.65
80,1,4,9,3.87
26,1,6,12,0.76
52,2,4,6,1.87
39,1,3,15,3.99
25,1,3,15,4.71
34,1,1,14,2.82
5,1,4,5,0.61
25,2,1,5,0.91
57,1,3,9,2.24
14,2,3,15,2.24
19,2,2,8,2.24
3,2,4,10,3.48
67,2,2,3,1.02
45,2,1,8,1.54
6,2,1,6,0.98
25,2,3,15,5
11,1,7,15,2.64
57,1,4,6,2.69
7,2,4,13,NA
1,2,2,8,1.86
0,2,3,4,0.17
42,2,1,6,0.83
5,1,4,2,0.18
19,1,6,NA,NA
0,1,4,12,NA
52,2,4,7,2.31
53,2,6,14,1.03
36,1,1,8,2.06
13,2,1,8,1.22
32,1,1,9,2.58
80,1,3,14,5
63,2,1,14,3.73
48,2,2,1,0.25
12,2,2,4,0.55
19,1,1,15,5
1,1,4,15,3.6
58,2,4,77,NA
0,1,1,4,0.63
15,1,1,1,0.02
30,2,4,8,1.58
80,2,3,6,2.36
30,2,3,15,4.63
32,2,4,7,1.98
17,1,4,77,NA
15,2,3,15,2.22
60,1,1,7,1.28
2,2,3,13,NA
80,2,1,3,0.85
19,1,6,10,2.55
39,1,1,15,3.52
51,1,7,10,4.14
39,2,4,5,0.91
7,1,3,9,2.93
61,2,3,6,1.75
24,1,4,5,0.84
1,2,3,15,5
60,1,3,14,5
65,1,6,15,5
67,2,4,9,4
8,2,4,2,0.31
10,1,2,15,5
6,1,1,14,2.82
44,1,3,15,3.33
54,1,4,3,0.56
73,2,4,99,NA
15,2,2,7,1.23
43,2,4,1,0.25
12,1,1,10,2.36
35,1,3,14,3.3
77,2,4,4,1.09
11,2,4,9,1.84
17,1,1,7,1.41
37,1,4,8,1.85
17,1,4,3,0.56
6,2,2,3,0.51
68,2,3,5,1.9
80,1,3,5,2.04
24,2,1,7,1.98
16,2,1,5,1
8,1,1,2,0.18
16,2,6,15,5
0,1,3,8,1.76
30,2,2,15,5
48,1,1,15,5
19,1,3,6,1.57
43,2,4,7,1.41
17,1,4,6,0.95
57,1,3,2,0.56
67,2,2,6,1.29
66,1,1,15,4.91
36,1,1,6,0.98
39,1,4,8,1.86
71,1,1,3,0.65
10,2,3,8,1.23
39,1,4,77,NA
42,1,3,14,3.51
30,2,3,5,0.86
7,2,1,3,0.46
6,2,6,7,1.34
41,2,3,14,5
13,1,4,4,0.74
23,2,4,15,5
1,1,3,2,0.25
5,1,4,5,0.7
58,1,3,14,2.97
3,1,7,8,1.47
16,1,4,8,1.53
69,1,7,9,3.87
63,1,4,1,0.17
1,2,4,3,0.27
63,2,4,6,2.53
38,1,7,NA,NA
8,1,6,15,5
65,2,3,6,1.33
17,2,4,10,2.46
13,1,4,14,2.46
12,1,3,77,NA
5,1,4,5,0.7
68,1,2,9,3.83
55,1,3,8,3.37
50,1,1,12,NA
22,1,4,9,2.78
2,2,2,6,1.31
2,1,2,15,4.94
15,1,3,10,2
11,2,1,1,0
68,2,2,NA,NA
52,2,2,3,0.75
68,1,3,4,0.52
20,1,6,5,0.7
17,1,2,3,0.34
11,2,1,8,1.76
51,2,3,7,1.81
0,2,3,14,3.22
52,1,1,10,1.02
0,2,1,4,0.46
30,2,6,14,5
52,2,4,3,0.87
16,1,2,10,3.48
55,2,2,8,2.48
74,1,1,4,0.97
71,1,3,7,1.29
2,2,4,14,2.1
12,2,1,6,0.83
32,2,6,9,2.47
50,1,1,9,2.27
4,2,2,3,0.37
12,2,2,5,0.84
1,1,6,15,5
62,2,4,2,0.76
80,1,3,15,5
20,1,4,7,0.42
10,1,3,14,3.17
10,2,4,4,0.33
48,2,6,8,1.85
13,1,4,8,1.1
58,1,3,15,4.7
67,2,3,5,1.25
1,2,2,15,4.79
80,1,3,8,3.4
0,2,2,12,NA
17,2,7,10,2.46
36,1,3,8,2.06
29,1,3,4,0.8
11,1,3,7,1.72
17,1,3,12,NA
0,1,4,2,0.33
13,1,1,99,NA
7,2,3,5,1
8,2,2,8,1.58
74,2,3,4,1.53
46,2,6,7,2.02
46,2,3,5,1.42
33,1,6,14,2.99
70,1,3,13,NA
38,1,1,14,5
72,1,3,7,2.51
17,2,7,NA,NA
67,2,2,4,1.52
51,1,6,6,1.07
80,1,3,6,1.85
48,2,1,3,0.52
32,1,3,7,1.2
61,2,7,5,1.14
0,1,3,8,2.63
17,2,7,8,2.23
1,2,6,1,0
1,2,3,7,1.14
3,2,1,12,1.51
0,1,3,8,1.23
25,2,3,6,2.19
4,2,4,2,0.31
65,1,1,1,0.2
16,2,7,15,5
48,2,3,15,5
70,2,7,15,5
54,1,3,1,0
11,1,3,6,1.4
4,1,2,14,2.3
29,1,6,15,5
14,1,1,3,0.21
5,2,3,7,1.78
55,2,1,5,1.19
4,1,3,8,2.06
16,2,1,6,1.13
12,2,3,8,1.83
77,1,6,NA,NA
46,2,4,10,3.36
75,2,4,2,0.81
75,1,3,15,5
68,2,4,7,2.62
29,2,3,15,4.71
46,2,4,9,2.18
44,2,4,14,2.1
31,1,3,15,5
4,2,4,9,1.5
11,1,6,8,1.86
9,2,4,3,0.34
0,2,7,14,3.7
70,2,3,7,3.37
56,2,1,12,2.97
4,1,2,8,1.28
35,1,4,9,3.77
12,2,6,7,1.23
8,1,3,15,5
75,1,6,14,5
12,1,3,15,5
74,1,3,14,4.25
49,1,4,15,5
0,2,3,10,1.85
26,2,6,NA,NA
42,2,6,14,3.29
49,2,4,4,0.6
48,2,6,14,1.03
20,1,3,NA,NA
4,2,4,13,NA
57,2,7,12,NA
63,2,2,10,4.65
80,1,3,14,4.99
4,2,2,10,3
8,1,4,5,0.85
80,1,3,4,1.05
26,2,3,NA,NA
23,2,2,7,1.65
2,2,6,14,3.4
20,2,2,77,NA
10,2,3,8,1.72
8,2,3,10,2.96
45,2,3,NA,0.97
0,1,3,15,3.07
49,1,6,15,5
67,2,2,8,1.96
80,2,2,13,NA
35,2,1,10,2.46
27,1,2,15,4.22
57,2,4,2,0.72
65,1,1,12,0.82
45,1,3,15,5
4,2,1,5,0.61
45,1,2,14,3.72
26,2,6,9,2.47
54,1,1,4,0.94
41,2,6,15,5
1,1,4,7,1.52
11,2,3,6,1.59
5,1,4,15,4.23
20,2,2,7,1.56
4,1,3,15,5
60,2,2,3,1.06
0,2,4,5,0.95
38,1,3,15,5
20,1,7,1,0
10,1,2,1,0.12
47,2,3,6,2.53
50,1,2,2,0.18
58,2,1,99,NA
17,1,7,7,1.23
48,1,3,5,0.84
44,1,4,1,0
62,1,4,7,2.95
64,1,1,2,0.82
25,2,4,13,NA
41,2,2,3,0.56
74,1,3,15,5
2,1,4,5,1.29
6,1,4,1,0.06
49,1,1,7,1.23
55,1,6,15,5
78,1,4,10,4.37
19,2,4,7,1.48
55,1,3,14,5
7,2,7,15,4.12
31,2,3,14,3.84
3,1,3,5,1
51,1,1,3,0.63
7,1,4,3,0.27
6,1,1,5,0.61
80,2,2,3,0.9
2,1,3,15,4.61
34,2,4,6,0.1
68,2,3,6,1.5
9,2,4,7,1.81
55,2,3,8,3.14
78,1,4,12,NA
15,2,2,14,4.18
51,1,1,NA,NA
5,2,4,4,0.33
56,1,7,6,2.72
5,2,3,3,0.38
61,2,4,6,1.87
20,1,2,NA,NA
63,1,2,8,2.82
25,2,2,10,1.85
70,2,2,15,4.44
38,1,6,15,5
34,1,3,8,1.72
39,1,6,15,5
2,1,4,5,1.14
67,2,3,14,5
53,1,3,15,5
38,1,3,7,2.97
23,2,1,7,1.3
74,2,3,3,1.07
22,1,7,7,1.74
76,2,4,3,0.88
62,2,3,9,3.45
30,2,7,6,2.53
35,2,1,3,0.69
39,1,4,8,1.1
14,2,4,5,0.85
7,1,4,4,0.58
21,1,3,14,0.84
51,2,1,15,5
80,2,3,13,NA
65,2,4,99,NA
38,1,3,12,NA
62,1,1,3,1.1
22,1,2,6,0.92
30,2,3,6,1.49
47,1,4,2,0.45
5,2,1,9,2.11
20,1,1,1,0.02
4,2,4,1,0
52,2,2,9,2.83
17,2,2,8,1.76
66,1,4,5,1.25
74,2,2,2,0.76
0,2,4,9,2.03
61,2,1,6,1.32
32,1,3,15,5
18,2,3,7,2.5
25,1,1,8,1.58
11,1,3,10,2.29
56,2,1,9,2.74
10,2,6,7,1.41
28,1,3,15,5
31,1,3,15,5
27,2,7,7,0.68
3,2,2,15,4.22
46,2,3,15,5
68,2,2,10,2.58
7,1,1,7,1.06
0,2,4,3,0.69
4,1,2,9,1.47
17,1,6,8,1.58
61,2,4,7,2.97
54,1,2,6,1.24
3,1,4,77,NA
13,1,7,7,1.07
67,1,3,15,5
73,1,4,6,1.59
10,1,4,6,0.77
65,2,4,5,1.78
66,2,3,15,5
40,2,1,1,0.11
1,2,3,12,NA
29,2,3,8,2.44
48,2,6,3,1.02
62,1,3,7,2.97
37,2,3,15,5
29,1,2,14,3.41
39,1,4,14,2
54,2,4,7,2.26
71,2,4,3,0.35
47,2,3,6,1.36
55,1,6,15,5
60,1,3,14,4.38
62,1,4,15,2.79
26,2,2,5,1.32
50,2,4,5,1.68
0,2,1,5,0.61
18,2,4,7,1.77
72,1,1,13,NA
39,1,6,14,3.95
59,1,3,15,5
0,2,1,5,0.59
43,2,3,15,5
7,1,3,7,1.84
31,1,1,7,2.97
59,1,3,6,2.21
7,1,1,6,0.99
12,2,3,15,3.38
5,2,3,15,4.94
80,2,2,2,0.68
3,1,2,NA,NA
9,2,1,14,2.64
52,1,2,14,3.3
38,1,2,14,2.87
77,1,3,6,1.64
20,1,4,8,2.38
39,1,7,NA,NA
31,1,4,14,3.79
14,1,4,4,0.74
60,2,4,15,4.98
60,1,1,7,1.63
8,1,3,12,NA
78,1,3,6,1.66
21,1,4,6,1.23
16,2,3,15,2.51
13,1,4,4,0.66
11,2,1,2,0.18
42,2,2,8,2.06
41,2,1,9,2.84
52,2,4,6,1.64
5,2,1,9,2.06
11,1,2,77,NA
10,2,1,5,1
80,1,3,6,1.61
2,2,6,5,0.91
64,2,4,2,0.78
2,1,3,15,5
77,2,3,6,2.45
8,2,2,3,0.55
7,2,7,15,4.12
5,2,2,5,1.19
80,2,3,6,1.7
80,1,1,99,NA
25,1,3,14,4.23
53,2,2,NA,NA
18,2,4,3,0.6
67,2,2,7,1.23
71,2,1,4,0.98
34,2,4,8,1.51
35,1,2,8,1.53
5,1,7,8,2.23
15,2,3,6,1.82
26,1,3,8,2.81
79,2,1,3,0.4
36,2,3,15,4.54
48,2,4,8,2.82
75,2,3,15,5
6,1,3,9,2.15
8,2,3,8,1.86
4,2,4,15,2.72
